File,Variant Type,Variant Length,counts
BB-3,DEL,-34,442
BB-3,DEL,216,208
BB-3,INS,191,160
BB-3,DEL,-236,71
BB-3,DEL,-202,285
BB-3,DEL,-32,563
BB-3,INS,-175,16
BB-3,INS,-204,296
BB-3,INS,-43,268
BB-3,INS,223,105
BB-3,INS,30,416
BB-3,INS,212,250
BB-3,DEL,48,201
BB-3,INS,-98,44
BB-3,DEL,39,417
BB-3,INS,-32,481
BB-3,DEL,249,16
BB-3,INV,198,3
BB-3,INV,-72,3
BB-3,DEL,35,565
BB-3,INS,34,553
BB-3,INS,200,279
BB-3,DEL,-38,392
BB-3,DEL,44,258
BB-3,INS,42,272
BB-3,INS,-46,239
BB-3,DEL,40,360
BB-3,DEL,-207,375
BB-3,INS,-200,287
BB-3,DEL,212,279
BB-3,INS,-220,191
BB-3,INS,-201,247
BB-3,INS,-212,289
BB-3,INS,-54,183
BB-3,DEL,5311,1
BB-3,DEL,196,262
BB-3,INS,628,2
BB-3,DEL,31,540
BB-3,INS,-191,93
BB-3,INS,-200,287
BB-3,DEL,204,365
BB-3,INS,-191,93
BB-3,INS,-99,47
BB-3,INS,387,3
BB-3,INS,46,205
BB-3,INS,211,274
BB-3,DEL,210,281
BB-3,INS,35,534
BB-3,INS,-1962,2
BB-3,INS,203,318
BB-3,DEL,-81,77
BB-3,INS,69,64
BB-3,INS,188,87
BB-3,INS,210,306
BB-3,DEL,-204,321
BB-3,INS,181,39
BB-3,DEL,203,362
BB-3,DEL,-31,476
BB-3,INS,46,205
BB-3,DEL,216,208
BB-3,INS,33,592
BB-3,DEL,336,7
BB-3,INS,-229,112
BB-3,INS,-35,468
BB-3,DEL,-231,87
BB-3,DEL,-31,476
BB-3,INS,-33,435
BB-3,INS,31,526
BB-3,DEL,89,58
BB-3,INS,6318,2
BB-3,DEL,-36,435
BB-3,INS,-421,2
BB-3,INS,39,440
BB-3,DEL,-41,309
BB-3,INS,-33,435
BB-3,INS,-228,100
BB-3,DEL,-45,290
BB-3,DEL,-234,78
BB-3,DEL,-31,476
BB-3,DEL,-76,81
BB-3,DEL,-208,350
BB-3,DEL,113,23
BB-3,INS,165,21
BB-3,INS,57,111
BB-3,INS,-231,76
BB-3,INS,-215,250
BB-3,DEL,68,93
BB-3,INS,386,6
BB-3,DEL,-70,127
BB-3,INS,-199,231
BB-3,INS,-42,277
BB-3,DEL,195,232
BB-3,INS,32,627
BB-3,INS,-198,203
BB-3,INS,-35,468
BB-3,DEL,270,5
BB-3,INS,-6361,1
BB-3,INS,-219,198
BB-3,DEL,-38,392
BB-3,INS,-208,345
BB-3,DEL,-66,83
BB-3,DEL,84,44
BB-3,INS,-56,156
BB-3,DEL,-153,25
BB-3,DEL,-184,46
BB-3,DEL,205,373
BB-3,DEL,-50,237
BB-3,INS,61,91
BB-3,INS,-48,233
BB-3,INS,32,627
BB-3,INS,-237,53
BB-3,DEL,189,115
BB-3,DEL,34,515
BB-3,INS,69,64
BB-3,DEL,127,35
BB-3,DEL,-946,2
BB-3,INS,-82,61
BB-3,INS,-220,191
BB-3,INS,-216,247
BB-3,INS,-51,220
BB-3,INS,-197,186
BB-3,DEL,204,365
BB-3,INS,36,495
BB-3,DEL,204,365
BB-3,INS,265,9
BB-3,INS,135,25
BB-3,INS,214,243
BB-3,DEL,-116,39
BB-3,INS,-206,307
BB-3,INS,43,253
BB-3,DEL,64,85
BB-3,INS,206,353
BB-3,INS,633,3
BB-3,INS,783,2
BB-3,INS,-216,247
BB-3,DEL,4032,1
BB-3,DEL,464,3
BB-3,DEL,221,162
BB-3,DEL,53,137
BB-3,DEL,-52,210
BB-3,INS,-51,220
BB-3,INS,71,72
BB-3,INS,-199,231
BB-3,DEL,-209,292
BB-3,DEL,-1955,1
BB-3,INS,44,229
BB-3,DEL,899,1
BB-3,DEL,-40,371
BB-3,DEL,-44,297
BB-3,DEL,-1983,1
BB-3,DEL,85,51
BB-3,DEL,-199,266
BB-3,DEL,75,63
BB-3,DEL,43,312
BB-3,INS,-36,462
BB-3,INS,50,170
BB-3,INS,-144,23
BB-3,DEL,130,28
BB-3,DEL,161,25
BB-3,INS,58,112
BB-3,INS,-640,4
BB-3,DEL,36,521
BB-3,DEL,-107,45
BB-3,DEL,31,540
BB-3,INS,75,60
BB-3,INS,-87,51
BB-3,DEL,327,10
BB-3,DEL,-44,297
BB-3,INS,198,270
BB-3,DEL,-39,390
BB-3,BND,-247,1
BB-3,DEL,-100,41
BB-3,DEL,-215,274
BB-3,DEL,1769,1
BB-3,DEL,37,450
BB-3,INS,-204,296
BB-3,DEL,33,570
BB-3,DEL,31,540
BB-3,DEL,-210,334
BB-3,INS,37,413
BB-3,DEL,198,297
BB-3,INS,-1518,4
BB-3,DEL,37,450
BB-3,INS,-214,240
BB-3,DEL,-32,563
BB-3,INS,40,348
BB-3,INS,-228,100
BB-3,INS,-217,230
BB-3,INS,-39,338
BB-3,DEL,-40,371
BB-3,DEL,61,89
BB-3,DEL,-210,334
BB-3,DEL,-41,309
BB-3,DEL,224,94
BB-3,DEL,-38,392
BB-3,INS,200,279
BB-3,INS,-90,41
BB-3,INS,-298,7
BB-3,INS,-33,435
BB-3,INS,-31,439
BB-3,INS,61,91
BB-3,DEL,-30,487
BB-3,DEL,212,279
BB-3,INS,30,416
BB-3,INS,-36,462
BB-3,INS,85,51
BB-3,INS,418,3
BB-3,INS,41,319
BB-3,DEL,196,262
BB-3,INS,203,318
BB-3,INS,198,270
BB-3,INS,-53,183
BB-3,INS,-149,16
BB-3,DEL,-199,266
BB-3,DEL,-160,18
BB-3,INS,200,279
BB-3,DEL,-65,117
BB-3,DEL,-31,476
BB-3,DEL,215,206
BB-3,INS,118,44
BB-3,INS,212,250
BB-3,DEL,55,121
BB-3,DEL,206,341
BB-3,DEL,31,540
BB-3,INS,-196,165
BB-3,DEL,-59,135
BB-3,INS,33,592
BB-3,INS,-52,218
BB-3,DEL,207,296
BB-3,INS,74,65
BB-3,DEL,198,297
BB-3,INS,-196,165
BB-3,INS,-35,468
BB-3,INS,38,441
BB-3,DEL,-203,318
BB-3,INS,33,592
BB-3,DEL,31,540
BB-3,INS,-220,191
BB-3,INS,-209,305
BB-3,DEL,-327,4
BB-3,INS,-36,462
BB-3,DEL,-209,292
BB-3,INS,30,416
BB-3,DEL,31,540
BB-3,DEL,-38,392
BB-3,DEL,184,48
BB-3,DEL,50,169
BB-3,INS,35,534
BB-3,INS,213,238
BB-3,DEL,49,200
BB-3,INS,38,441
BB-3,INS,118,44
BB-3,DEL,119,33
BB-3,INS,216,195
BB-3,INS,-37,378
BB-3,DEL,-50,237
BB-3,INS,-48,233
BB-3,DEL,201,349
BB-3,DEL,-34,442
BB-3,INS,-43,268
BB-3,DEL,207,296
BB-3,DEL,42,305
BB-3,DEL,-126,29
BB-3,DEL,-47,302
BB-3,INS,-41,307
BB-3,DEL,-208,350
BB-3,DEL,-239,50
BB-3,INS,-92,45
BB-3,DEL,123,36
BB-3,INS,37,413
BB-3,DEL,199,301
BB-3,DEL,-205,314
BB-3,DEL,30,464
BB-3,DEL,73,81
BB-3,INS,-327,5
BB-3,DEL,46,187
BB-3,INS,-66,81
BB-3,INS,40,348
BB-3,DEL,218,194
BB-3,INS,70,80
BB-3,INS,44,229
BB-3,INS,-61,108
BB-3,INS,-208,345
BB-3,INS,203,318
BB-3,INS,-54,183
BB-3,DEL,197,267
BB-3,DEL,-32,563
BB-3,DEL,-217,252
BB-3,DEL,-30,487
BB-3,INS,-66,81
BB-3,DEL,192,144
BB-3,DEL,64,85
BB-3,INS,-205,305
BB-3,INS,-38,373
BB-3,INS,-45,230
BB-3,INS,-217,230
BB-3,INS,95,41
BB-3,INS,-209,305
BB-3,DEL,-138,22
BB-3,DEL,246,27
BB-3,INS,-31,439
BB-3,DEL,-215,274
BB-3,INS,-214,240
BB-3,INS,-403,4
BB-3,INS,273,9
BB-3,DEL,-47,302
BB-3,DEL,67,81
BB-3,INS,229,71
BB-3,DEL,163,30
BB-3,INS,-1527,1
BB-3,INS,32,627
BB-3,DEL,38,438
BB-3,DEL,230,64
BB-3,DEL,-38,392
BB-3,DEL,212,279
BB-3,DEL,276,10
BB-3,INS,45,231
BB-3,INS,2275,2
BB-3,DEL,105,33
BB-3,INS,-6355,1
BB-3,INS,-39,338
BB-3,INS,-6278,2
BB-3,INS,-44,304
BB-3,INS,207,333
BB-3,INS,-34,443
BB-3,INS,-64,112
BB-3,INS,207,333
BB-3,INS,-41,307
BB-3,DEL,106,31
BB-3,DEL,44,258
BB-3,DEL,51,145
BB-3,INS,-129,37
BB-3,DEL,-32,563
BB-3,DEL,-92,56
BB-3,INS,-216,247
BB-3,INS,-51,220
BB-3,DEL,-99,46
BB-3,DEL,137,28
BB-3,DEL,202,353
BB-3,DEL,69,75
BB-3,DEL,61,89
BB-3,DEL,204,365
BB-3,INS,-3093,1
BB-3,INS,282,13
BB-3,INS,548,2
BB-3,DEL,-35,459
BB-3,INS,372,2
BB-3,INS,-183,35
BB-3,DEL,127,35
BB-3,INS,51,156
BB-3,DEL,-372,4
BB-3,INS,-95,36
BB-3,INS,85,51
BB-3,INS,-202,269
BB-3,INS,-215,250
BB-3,DEL,44,258
BB-3,DEL,-210,334
BB-3,INS,-206,307
BB-3,DEL,129,30
BB-3,INS,-104,42
BB-3,DEL,-31,476
BB-3,DEL,-192,110
BB-3,DEL,48,201
BB-3,DEL,-1177,1
BB-3,INS,214,243
BB-3,INS,202,344
BB-3,DEL,57,118
BB-3,DEL,165,19
BB-3,DEL,-35,459
BB-3,DEL,32,640
BB-3,INS,-209,305
BB-3,DEL,-37,383
BB-3,DEL,-182,26
BB-3,INS,192,164
BB-3,DEL,223,118
BB-3,DEL,279,7
BB-3,DEL,325,5
BB-3,DEL,378,12
BB-3,INS,-61,108
BB-3,DEL,-55,197
BB-3,INS,-35,468
BB-3,INS,210,306
BB-3,INS,183,50
BB-3,DEL,-64,124
BB-3,INS,-47,237
BB-3,INS,-205,305
BB-3,INS,198,270
BB-3,DEL,-226,131
BB-3,INS,202,344
BB-3,INS,-65,106
BB-3,INS,-203,283
BB-3,INS,232,42
BB-3,INS,-83,62
BB-3,DEL,34,515
BB-3,DEL,-6342,4
BB-3,DEL,-55,197
BB-3,DEL,-215,274
BB-3,INS,75,60
BB-3,DEL,-219,216
BB-3,DEL,-6353,3
BB-3,INS,-242,28
BB-3,DEL,190,130
BB-3,INS,-118,34
BB-3,INS,166,15
BB-3,INS,-156,20
BB-3,DEL,104,41
BB-3,DEL,-67,123
BB-3,DEL,291,6
BB-3,DEL,804,2
BB-3,DEL,204,365
BB-3,DEL,211,302
BB-3,INS,85,51
BB-3,INS,222,112
BB-3,INS,87,43
BB-3,INS,-6346,4
BB-3,INS,64,97
BB-3,DEL,54,134
BB-3,INS,-32,481
BB-3,INS,-31,439
BB-3,DEL,-36,435
BB-3,INS,107,34
BB-3,DEL,180,39
BB-3,INS,186,67
BB-3,INS,50,170
BB-3,DEL,-351,2
BB-3,DEL,195,232
BB-3,INS,-50,256
BB-3,DEL,205,373
BB-3,DEL,65,68
BB-3,INS,-102,39
BB-3,DEL,227,61
BB-3,DEL,37,450
BB-3,INS,-40,312
BB-3,DEL,223,118
BB-3,DEL,33,570
BB-3,DEL,-35,459
BB-3,INS,-84,56
BB-3,DEL,-203,318
BB-3,INS,-108,29
BB-3,INS,-35,468
BB-3,INS,-222,161
BB-3,INS,32,627
BB-3,DEL,216,208
BB-3,INS,481,1
BB-3,DEL,477,3
BB-3,DEL,640,1
BB-3,DEL,-100,41
BB-3,INS,-217,230
BB-3,INS,121,26
BB-3,INS,-81,63
BB-3,INV,115,2
BB-3,INV,-196,7
BB-3,DEL,-202,285
BB-3,DEL,181,33
BB-3,DEL,-756,2
BB-3,INS,-347,3
BB-3,INS,209,344
BB-3,DEL,258,14
BB-3,DEL,-196,188
BB-3,DEL,215,206
BB-3,INS,-30,513
BB-3,DEL,-36,435
BB-3,INS,114,32
BB-3,DEL,162,30
BB-3,DEL,-225,132
BB-3,INS,210,306
BB-3,DEL,38,438
BB-3,INS,-185,37
BB-3,DEL,202,353
BB-3,DEL,-41,309
BB-3,DEL,-51,244
BB-3,INS,210,306
BB-3,DEL,-157,14
BB-3,DEL,71,78
BB-3,DEL,-6323,1
BB-3,INS,31,526
BB-3,DEL,-40,371
BB-3,INS,196,251
BB-3,DEL,-98,48
BB-3,INS,196,251
BB-3,DEL,-84,58
BB-3,INS,-225,115
BB-3,INS,-210,258
BB-3,INS,-35,468
BB-3,INS,-40,312
BB-3,INS,-198,203
BB-3,INS,219,136
BB-3,INS,43,253
BB-3,DEL,200,319
BB-3,BND,688,1
BB-3,INS,-207,323
BB-3,INS,-214,240
BB-3,DEL,4472,1
BB-3,DEL,-195,182
BB-3,DEL,31,540
BB-3,INS,-41,307
BB-3,INS,-220,191
BB-3,INS,205,359
BB-3,INS,-215,250
BB-3,DEL,-30,487
BB-3,INS,-153,20
BB-3,DEL,184,48
BB-3,INS,1583,1
BB-3,INS,-202,269
BB-3,DEL,35,565
BB-3,INS,52,131
BB-3,INS,-1528,1
BB-3,DEL,-204,321
BB-3,INS,-221,164
BB-3,INS,-232,69
BB-3,DEL,-197,192
BB-3,DEL,-218,207
BB-3,DEL,207,296
BB-3,DEL,227,61
BB-3,DEL,-38,392
BB-3,DEL,38,438
BB-3,INS,-213,282
BB-3,INS,-182,20
BB-3,INV,31,18
BB-3,INV,197,5
BB-3,INS,210,306
BB-3,DEL,201,349
BB-3,DEL,-200,280
BB-3,INS,-30,513
BB-3,DEL,42,305
BB-3,INS,210,306
BB-3,DEL,92,41
BB-3,DEL,201,349
BB-3,INS,211,274
BB-3,DEL,34,515
BB-3,DEL,-218,207
BB-3,INS,-213,282
BB-3,INS,-205,305
BB-3,DEL,-95,41
BB-3,INS,-32,481
BB-3,DEL,-198,225
BB-3,DEL,-232,75
BB-3,INV,-206,5
BB-3,INV,68,3
BB-3,BND,221,2
BB-3,DEL,110,35
BB-3,INS,220,156
BB-3,INS,-205,305
BB-3,DEL,-210,334
BB-3,INS,197,268
BB-3,DEL,-210,334
BB-3,DEL,-211,298
BB-3,INS,-226,125
BB-3,DEL,-195,182
BB-3,INS,297,9
BB-3,DEL,-31,476
BB-3,INS,-31,439
BB-3,DEL,224,94
BB-3,INS,-208,345
BB-3,DEL,204,365
BB-3,INS,32,627
BB-3,DEL,183,43
BB-3,DEL,204,365
BB-3,DEL,171,18
BB-3,DEL,-173,26
BB-3,DEL,-210,334
BB-3,DEL,189,115
BB-3,INS,-202,269
BB-3,INS,-38,373
BB-3,INS,-89,54
BB-3,INS,197,268
BB-3,DEL,212,279
BB-3,DEL,40,360
BB-3,BND,287,2
BB-3,INS,-197,186
BB-3,DEL,214,239
BB-3,INS,32,627
BB-3,DEL,226,72
BB-3,DEL,-206,332
BB-3,INS,-46,239
BB-3,DEL,35,565
BB-3,DEL,36,521
BB-3,DEL,216,208
BB-3,INS,-33,435
BB-3,DUP,203,3
BB-3,DEL,37,450
BB-3,INS,115,31
BB-3,INS,64,97
BB-3,DEL,-209,292
BB-3,DEL,-32,563
BB-3,DEL,197,267
BB-3,DEL,-218,207
BB-3,DEL,59,114
BB-3,DEL,231,40
BB-3,INS,-38,373
BB-3,INS,222,112
BB-3,DEL,-191,76
BB-3,INS,2048,1
BB-3,DEL,206,341
BB-3,DEL,49,200
BB-3,INS,46,205
BB-3,INS,33,592
BB-3,INS,203,318
BB-3,INS,234,51
BB-3,DEL,196,262
BB-3,DEL,-34,442
BB-3,INS,211,274
BB-3,INS,100,38
BB-3,INS,-30,513
BB-3,INS,-233,74
BB-3,INS,-40,312
BB-3,INS,44,229
BB-3,DEL,-143,22
BB-3,DEL,103,41
BB-3,DEL,-181,37
BB-3,DEL,-101,42
BB-3,DEL,46,187
BB-3,DEL,-97,53
BB-3,DEL,-31,476
BB-3,DEL,-71,102
BB-3,INS,-39,338
BB-3,INS,-191,93
BB-3,INS,-34,443
BB-3,INS,-72,80
BB-3,DEL,-55,197
BB-3,DEL,204,365
BB-3,INS,-208,345
BB-3,DEL,-201,267
BB-3,DEL,-6197,1
BB-3,DEL,-35,459
BB-3,DEL,32,640
BB-3,INS,32,627
BB-3,DEL,121,35
BB-3,DEL,63,93
BB-3,INS,-168,20
BB-3,DEL,179,32
BB-3,INS,59,90
BB-3,INS,174,16
BB-3,INS,209,344
BB-3,INS,304,7
BB-3,INS,233,49
BB-3,DEL,87,36
BB-3,DEL,302,10
BB-3,INS,62,82
BB-3,DEL,183,43
BB-3,DEL,206,341
BB-3,DEL,198,297
BB-3,INS,221,119
BB-3,INS,200,279
BB-3,INS,289,13
BB-3,INS,39,440
BB-3,DEL,213,263
BB-3,INS,34,553
BB-3,INS,63,93
BB-3,INS,-56,156
BB-3,DEL,244,23
BB-3,DEL,100,47
BB-3,INS,-206,307
BB-3,INS,-37,378
BB-3,INS,-63,126
BB-3,DEL,46,187
BB-3,INS,-217,230
BB-3,INS,-203,283
BB-3,INS,-871,2
BB-3,INS,214,243
BB-3,DEL,43,312
BB-3,DEL,32,640
BB-3,INS,189,97
BB-3,DEL,-50,237
BB-3,INS,138,20
BB-3,INS,133,20
BB-3,DEL,-236,71
BB-3,INS,231,56
BB-3,DEL,208,334
BB-3,INS,-330,4
BB-3,INS,197,268
BB-3,INS,203,318
BB-3,INS,194,185
BB-3,INS,-31,439
BB-3,INS,-32,481
BB-3,INS,-33,435
BB-3,INS,203,318
BB-3,DEL,-1304,1
BB-3,INS,227,79
BB-3,INS,-210,258
BB-3,DEL,129,30
BB-3,DEL,33,570
BB-3,DEL,-236,71
BB-3,INS,178,24
BB-3,DEL,70,83
BB-3,INS,-202,269
BB-3,DEL,201,349
BB-3,DEL,-42,329
BB-3,INS,209,344
BB-3,DEL,-203,318
BB-3,DEL,-37,383
BB-3,DEL,195,232
BB-3,DEL,34,515
BB-3,DEL,-205,314
BB-3,DEL,39,417
BB-3,DEL,-206,332
BB-3,DEL,217,196
BB-3,INS,204,354
BB-3,DEL,196,262
BB-3,DEL,210,281
BB-3,DEL,-49,246
BB-3,DEL,35,565
BB-3,INS,-35,468
BB-3,INS,201,319
BB-3,INS,170,22
BB-3,INS,-67,101
BB-3,DEL,-38,392
BB-3,INS,40,348
BB-3,INS,232,42
BB-3,INS,-40,312
BB-3,INS,-206,307
BB-3,INS,-209,305
BB-3,INS,-33,435
BB-3,INS,-34,443
BB-3,INS,-209,305
BB-3,INS,-797,2
BB-3,INS,38,441
BB-3,INS,167,23
BB-3,INS,-60,130
BB-3,INS,46,205
BB-3,INS,-55,152
BB-3,INS,201,319
BB-3,INS,-207,323
BB-3,INS,-56,156
BB-3,INS,-215,250
BB-3,INS,177,32
BB-3,DEL,224,94
BB-3,INV,-207,11
BB-3,INV,49,6
BB-3,DEL,-407,3
BB-3,DEL,35,565
BB-3,DEL,-211,298
BB-3,INS,56,128
BB-3,DEL,-195,182
BB-3,DEL,-42,329
BB-3,DEL,191,144
BB-3,INS,-81,63
BB-3,INS,32,627
BB-3,INS,-42,277
BB-3,INS,-206,307
BB-3,DEL,-33,419
BB-3,INS,55,119
BB-3,INV,307,1
BB-3,DEL,197,267
BB-3,INV,41,4
BB-3,INS,34,553
BB-3,DEL,-30,487
BB-3,INS,212,250
BB-3,INS,67,88
BB-3,INS,-47,237
BB-3,DEL,186,81
BB-3,DEL,201,349
BB-3,DEL,85,51
BB-3,INS,42,272
BB-3,DEL,213,263
BB-3,INS,-94,33
BB-3,DEL,54,134
BB-3,INS,-972,2
BB-3,INS,199,336
BB-3,DEL,-37,383
BB-3,INS,-155,24
BB-3,INS,220,156
BB-3,DEL,-219,216
BB-3,INS,205,359
BB-3,DEL,34,515
BB-3,INS,-53,183
BB-3,DEL,34,515
BB-3,DEL,213,263
BB-3,INS,-217,230
BB-3,INS,-222,161
BB-3,DEL,292,5
BB-3,INS,179,38
BB-3,DEL,-200,280
BB-3,INS,31,526
BB-3,INS,-58,128
BB-3,INS,-48,233
BB-3,INS,214,243
BB-3,DEL,-220,219
BB-3,INS,109,33
BB-3,DEL,-104,48
BB-3,INS,-225,115
BB-3,INS,-47,237
BB-3,DEL,38,438
BB-3,DEL,-207,375
BB-3,INS,451,3
BB-3,INS,31,526
BB-3,DEL,32,640
BB-3,DEL,-34,442
BB-3,DEL,116,37
BB-3,DEL,54,134
BB-3,DEL,187,97
BB-3,DEL,-44,297
BB-3,DEL,-55,197
BB-3,INS,190,137
BB-3,INS,396,3
BB-3,DEL,47,231
BB-3,INS,-38,373
BB-3,DEL,-38,392
BB-3,INS,-188,48
BB-3,DEL,-133,21
BB-3,DEL,-40,371
BB-3,DEL,114,40
BB-3,INS,-209,305
BB-3,INS,-3656,1
BB-3,DEL,40,360
BB-3,INS,-195,166
BB-3,DEL,31,540
BB-3,INS,-229,112
BB-3,DEL,47,231
BB-3,INS,-228,100
BB-3,DEL,35,565
BB-3,DEL,-429,2
BB-3,INS,-53,183
BB-3,DEL,232,44
BB-3,INS,-225,115
BB-3,DEL,-45,290
BB-3,DEL,216,208
BB-3,DEL,-214,303
BB-3,INS,-35,468
BB-3,INS,84,58
BB-3,INS,34,553
BB-3,INS,-210,258
BB-3,INS,227,79
BB-3,DEL,-57,152
BB-3,INS,-552,1
BB-3,INS,209,344
BB-3,DEL,45,241
BB-3,INS,-30,513
BB-3,INS,33,592
BB-3,INS,40,348
BB-3,INS,-200,287
BB-3,INS,-131,15
BB-3,DEL,-6391,3
BB-3,INS,-39,338
BB-3,DEL,-37,383
BB-3,INS,32,627
BB-3,DEL,175,21
BB-3,DEL,-156,31
BB-3,INS,-192,103
BB-3,DEL,-49,246
BB-3,INS,151,17
BB-3,INS,-201,247
BB-3,DEL,-45,290
BB-3,INS,215,210
BB-3,INS,-52,218
BB-3,DEL,35,565
BB-3,DEL,200,319
BB-3,INV,37,7
BB-3,INV,206,9
BB-3,DEL,-212,299
BB-3,INS,31,526
BB-3,DEL,61,89
BB-3,DEL,-103,33
BB-3,INS,-46,239
BB-3,DEL,-208,350
BB-3,INS,207,333
BB-3,DEL,-240,51
BB-3,DEL,-213,273
BB-3,DEL,-40,371
BB-3,INS,152,23
BB-3,DEL,223,118
BB-3,INS,77,56
BB-3,INS,235,33
BB-3,INS,53,134
BB-3,DEL,-447,3
BB-3,INS,32,627
BB-3,INS,-202,269
BB-3,INS,213,238
BB-3,DEL,77,55
BB-3,DEL,-32,563
BB-3,INS,474,2
BB-3,INS,-210,258
BB-3,INS,197,268
BB-3,DEL,36,521
BB-3,DEL,-44,297
BB-3,DEL,35,565
BB-3,DEL,34,515
BB-3,DEL,210,281
BB-3,INS,229,71
BB-3,DEL,-218,207
BB-3,DEL,-36,435
BB-3,INS,-75,65
BB-3,DEL,-193,116
BB-3,INS,209,344
BB-3,DEL,-257,13
BB-3,INS,-43,268
BB-3,DEL,-80,70
BB-3,INS,-59,131
BB-3,DEL,-54,176
BB-3,DEL,-67,123
BB-3,INS,35,534
BB-3,DEL,-34,442
BB-3,DEL,-41,309
BB-3,INS,213,238
BB-3,DEL,-199,266
BB-3,DEL,-43,312
BB-3,INS,68,59
BB-3,INS,-33,435
BB-3,DEL,-93,54
BB-3,INS,46,205
BB-3,DEL,-204,321
BB-3,DEL,85,51
BB-3,INS,220,156
BB-3,INS,202,344
BB-3,DEL,199,301
BB-3,INS,-200,287
BB-3,INS,75,60
BB-3,DEL,-60,134
BB-3,DEL,-220,219
BB-3,DEL,218,194
BB-3,DEL,-76,81
BB-3,DEL,-33,419
BB-3,INS,-30,513
BB-3,INS,81,36
BB-3,DEL,192,144
BB-3,DEL,59,114
BB-3,DEL,61,89
BB-3,INS,-220,191
BB-3,DEL,245,13
BB-3,DEL,-75,87
BB-3,INS,36,495
BB-3,DEL,39,417
BB-3,INS,227,79
BB-3,INS,-40,312
BB-3,INS,104,46
BB-3,INS,-219,198
BB-3,DEL,-37,383
BB-3,INS,47,191
BB-3,INS,-59,131
BB-3,DEL,32,640
BB-3,DEL,49,200
BB-3,DEL,-203,318
BB-3,INS,-55,152
BB-3,DEL,-137,20
BB-3,DEL,118,51
BB-3,DEL,56,107
BB-3,INS,42,272
BB-3,INS,211,274
BB-3,INS,213,238
BB-3,INS,-440,5
BB-3,INS,98,41
BB-3,DEL,-33,419
BB-3,INS,119,38
BB-3,DEL,-108,34
BB-3,INS,764,2
BB-3,INS,-34,443
BB-3,DEL,-55,197
BB-3,INS,-44,304
BB-3,DEL,-6415,1
BB-3,INS,-33,435
BB-3,INS,-208,345
BB-3,DEL,94,56
BB-3,INS,217,194
BB-3,INS,-44,304
BB-3,INS,73,67
BB-3,INS,-46,239
BB-3,DEL,105,33
BB-3,DEL,-108,34
BB-3,DEL,402,7
BB-3,DEL,313,7
BB-3,INS,-333,2
BB-3,DEL,-44,297
BB-3,DEL,117,36
BB-3,DEL,-44,297
BB-3,DEL,-36,435
BB-3,DEL,-33,419
BB-3,DEL,33,570
BB-3,INS,458,3
BB-3,DEL,-53,210
BB-3,DEL,59,114
BB-3,INS,47,191
BB-3,DEL,-58,150
BB-3,DEL,156,25
BB-3,INS,211,274
BB-3,DEL,-38,392
BB-3,DEL,-44,297
BB-3,INS,199,336
BB-3,DEL,-225,132
BB-3,INS,-32,481
BB-3,INS,-41,307
BB-3,INS,203,318
BB-3,INS,-205,305
BB-3,DEL,146,19
BB-3,INS,153,21
BB-3,DEL,-206,332
BB-3,DEL,179,32
BB-3,INS,49,166
BB-3,DEL,-38,392
BB-3,DEL,-203,318
BB-3,DEL,50,169
BB-3,INS,-212,289
BB-3,INS,200,279
BB-3,INS,55,119
BB-3,INS,833,1
BB-3,DEL,-31,476
BB-3,INS,-208,345
BB-3,DEL,-324,6
BB-3,INS,-205,305
BB-3,INS,52,131
BB-3,INS,-30,513
BB-3,DEL,34,515
BB-3,INS,846,1
BB-3,DEL,153,18
BB-3,DEL,43,312
BB-3,INS,61,91
BB-3,DEL,75,63
BB-3,INS,40,348
BB-3,INS,-53,183
BB-3,DEL,53,137
BB-3,DEL,33,570
BB-3,DEL,198,297
BB-3,INS,-31,439
BB-3,INS,-1459,1
BB-3,INS,-36,462
BB-3,INS,201,319
BB-3,INS,32,627
BB-3,DEL,-174,24
BB-3,INS,746,2
BB-3,DEL,345,5
BB-3,INS,-207,323
BB-3,DEL,34,515
BB-3,INS,206,353
BB-3,DEL,211,302
BB-3,DEL,209,324
BB-3,DEL,218,194
BB-3,DEL,-42,329
BB-3,DEL,-42,329
BB-3,DEL,-222,183
BB-3,INS,-31,439
BB-3,INS,-40,312
BB-3,DEL,35,565
BB-3,INS,-81,63
BB-3,DEL,59,114
BB-3,INS,43,253
BB-3,DEL,-32,563
BB-3,INV,199,8
BB-3,INV,-38,9
BB-3,DEL,110,35
BB-3,DEL,75,63
BB-3,INS,66,54
BB-3,DEL,198,297
BB-3,DEL,-198,225
BB-3,DEL,195,232
BB-3,INS,207,333
BB-3,INS,-66,81
BB-3,DEL,135,29
BB-3,INS,34,553
BB-3,INS,-35,468
BB-3,DEL,-159,16
BB-3,INS,-234,70
BB-3,INS,31,526
BB-3,DEL,-40,371
BB-3,DEL,52,158
BB-3,INS,218,191
BB-3,DEL,-230,91
BB-3,DEL,-34,442
BB-3,DEL,44,258
BB-3,INS,202,344
BB-3,DEL,577,2
BB-3,INV,-182,1
BB-3,INV,36,16
BB-3,DEL,50,169
BB-3,INS,44,229
BB-3,INS,-41,307
BB-3,DEL,-218,207
BB-3,DEL,-200,280
BB-3,INS,-211,301
BB-3,DEL,35,565
BB-3,INS,-36,462
BB-3,INS,-223,160
BB-3,INS,195,204
BB-3,DEL,32,640
BB-3,DEL,196,262
BB-3,DEL,40,360
BB-3,DEL,-160,18
